transfer_id,from_node,to_node,sku_id,units,transit_hrs,handling_cost_eur,transit_cost_eur,storage_cost_eur,total_cost_eur,transfer_mode,status,transfer_date
918,1DC_BCN,IXD_BCN,SKU_0139,709,9.1,0.054,0.534,0.078,472.19,road,completed,2024-10-11
919,IXD_PAR,FC_PAR1,SKU_0175,625,2.8,0.147,0.128,0.026,188.12,road,completed,2024-10-11
920,1DC_MUC,IXD_PAR,SKU_0136,568,8.0,0.073,0.301,0.083,259.58,road,completed,2024-10-11
921,IXD_MAD,FC_MAD2,SKU_0152,635,2.0,0.11,0.796,0.094,635.0,road,completed,2024-10-11
922,IXD_BCN,FC_BCN2,SKU_0183,449,3.6,0.079,0.109,0.062,112.25,road,completed,2024-10-11
923,IXD_PAR,FC_MUN1,SKU_0165,330,4.0,0.115,0.196,0.026,111.21,road,completed,2024-10-11
924,IXD_PAR,FC_MUN1,SKU_0131,803,3.4,0.064,0.408,0.071,436.03,road,completed,2024-10-11
925,IXD_BCN,FC_BCN1,SKU_0011,553,5.2,0.122,0.646,0.076,466.73,road,completed,2024-10-11
926,IXD_MAD,FC_MAD2,SKU_0139,830,2.9,0.12,0.589,0.094,666.49,road,completed,2024-10-11
927,IXD_PAR,FC_MUN1,SKU_0079,104,5.1,0.147,0.103,0.084,34.74,road,completed,2024-10-11
928,IXD_BER,FC_BER1,SKU_0039,504,1.0,0.142,0.308,0.095,274.68,road,completed,2024-10-11
929,1DC_BCN,IXD_BER,SKU_0100,430,9.4,0.137,0.518,0.058,306.59,road,completed,2024-10-11
930,IXD_BCN,FC_BCN1,SKU_0033,481,6.0,0.033,0.469,0.033,257.34,road,completed,2024-10-11
931,RDC_IBE,IXD_MAD,SKU_0109,756,8.3,0.121,0.258,0.074,342.47,road,completed,2024-10-11
932,RDC_FRA,IXD_BER,SKU_0103,722,7.4,0.123,0.697,0.031,614.42,road,completed,2024-10-11
933,IXD_PAR,FC_PAR2,SKU_0178,860,4.7,0.095,0.436,0.028,480.74,road,completed,2024-10-11
934,RDC_IBE,IXD_MAD,SKU_0168,111,8.4,0.049,0.688,0.056,88.02,road,completed,2024-10-11
935,RDC_IBE,IXD_MAD,SKU_0191,28,9.6,0.143,0.655,0.049,23.72,road,completed,2024-10-11
936,1DC_MUC,IXD_PAR,SKU_0067,531,5.9,0.122,0.076,0.012,111.51,road,completed,2024-10-11
937,1DC_MAD,IXD_MAD,SKU_0001,60,6.4,0.032,0.722,0.077,49.86,road,completed,2024-10-11
938,IXD_BER,FC_BER1,SKU_0218,112,3.8,0.116,0.669,0.082,97.1,road,completed,2024-10-11
939,RDC_LYS,IXD_PAR,SKU_0101,167,8.6,0.144,0.571,0.08,132.77,road,completed,2024-10-11
940,RDC_LYS,IXD_PAR,SKU_0038,769,7.5,0.122,0.316,0.078,396.8,road,completed,2024-10-11
941,1DC_MAD,IXD_MAD,SKU_0209,607,7.7,0.044,0.767,0.043,518.38,road,completed,2024-10-11
942,IXD_PAR,FC_MUN1,SKU_0150,180,4.6,0.101,0.698,0.077,157.68,road,completed,2024-10-11
943,IXD_BCN,FC_BCN2,SKU_0043,315,3.9,0.046,0.614,0.027,216.41,road,completed,2024-10-11
944,1DC_BCN,IXD_BCN,SKU_0210,705,10.9,0.136,0.083,0.049,188.94,road,completed,2024-10-11
945,IXD_PAR,FC_PAR1,SKU_0102,40,4.7,0.095,0.272,0.06,17.08,road,completed,2024-10-11
946,IXD_BER,FC_BER1,SKU_0148,139,2.7,0.085,0.619,0.093,110.78,road,completed,2024-10-11
947,RDC_IBE,IXD_BCN,SKU_0246,229,8.6,0.057,0.693,0.087,191.67,road,completed,2024-10-11
948,IXD_MAD,FC_MAD2,SKU_0154,530,3.5,0.089,0.104,0.013,109.18,road,completed,2024-10-11
949,IXD_MAD,FC_MAD2,SKU_0090,127,4.5,0.066,0.335,0.061,58.67,road,completed,2024-10-11
950,IXD_BER,FC_BER1,SKU_0136,721,3.1,0.144,0.507,0.051,506.14,road,completed,2024-10-11
951,1DC_MAD,IXD_MAD,SKU_0114,561,8.0,0.077,0.17,0.057,170.54,road,completed,2024-10-11
952,RDC_FRA,IXD_BER,SKU_0228,388,7.6,0.11,0.063,0.023,76.05,road,completed,2024-10-11
953,IXD_BCN,FC_BCN2,SKU_0237,712,5.0,0.101,0.492,0.022,437.88,road,completed,2024-10-11
954,IXD_MAD,FC_MAD2,SKU_0148,394,4.0,0.123,0.341,0.034,196.21,road,completed,2024-10-11
955,RDC_FRA,IXD_PAR,SKU_0087,830,8.7,0.146,0.695,0.097,778.54,road,completed,2024-10-11
956,RDC_LYS,IXD_PAR,SKU_0067,340,10.6,0.031,0.078,0.079,63.92,road,completed,2024-10-11
957,RDC_FRA,IXD_PAR,SKU_0162,482,11.3,0.039,0.678,0.067,377.89,road,completed,2024-10-12
958,IXD_BCN,FC_BCN1,SKU_0242,154,7.4,0.042,0.709,0.013,117.66,road,completed,2024-10-12
959,IXD_BER,FC_BER1,SKU_0156,502,5.5,0.072,0.111,0.091,137.55,road,completed,2024-10-12
960,IXD_PAR,FC_PAR1,SKU_0081,326,5.0,0.07,0.375,0.073,168.87,road,completed,2024-10-12
961,1DC_BCN,IXD_BER,SKU_0047,189,10.5,0.104,0.765,0.068,177.09,road,completed,2024-10-12
962,IXD_PAR,FC_PAR1,SKU_0207,116,3.7,0.146,0.337,0.029,59.39,road,completed,2024-10-12
963,1DC_MAD,IXD_MAD,SKU_0179,847,8.6,0.107,0.616,0.085,684.38,road,completed,2024-10-12
964,1DC_BCN,IXD_PAR,SKU_0214,409,8.5,0.089,0.586,0.04,292.44,road,completed,2024-10-12
965,IXD_MAD,FC_MAD2,SKU_0022,493,5.8,0.135,0.527,0.015,333.76,road,completed,2024-10-12
966,IXD_PAR,FC_MUN1,SKU_0006,60,3.7,0.031,0.762,0.045,50.28,road,completed,2024-10-12
967,1DC_BCN,IXD_PAR,SKU_0225,194,9.4,0.073,0.21,0.024,59.56,road,completed,2024-10-12
968,RDC_LYS,IXD_PAR,SKU_0143,259,10.0,0.122,0.171,0.021,81.33,road,completed,2024-10-12
969,RDC_FRA,IXD_BER,SKU_0078,562,10.8,0.055,0.227,0.077,201.76,road,completed,2024-10-13
970,1DC_MAD,IXD_MAD,SKU_0220,22,11.4,0.079,0.368,0.043,10.78,road,completed,2024-10-13
971,1DC_BCN,IXD_BCN,SKU_0136,77,9.9,0.125,0.783,0.077,75.84,road,completed,2024-10-13
972,IXD_BCN,FC_BCN2,SKU_0178,189,5.8,0.043,0.083,0.091,41.01,road,completed,2024-10-13
973,IXD_BCN,FC_BCN1,SKU_0194,296,4.8,0.056,0.077,0.079,62.75,road,completed,2024-10-14
974,RDC_IBE,IXD_BCN,SKU_0210,280,10.4,0.079,0.065,0.076,61.6,road,completed,2024-10-14
975,IXD_PAR,FC_MUN1,SKU_0129,318,4.5,0.11,0.344,0.039,156.77,road,completed,2024-10-14
976,RDC_LYS,IXD_PAR,SKU_0042,379,9.2,0.077,0.314,0.04,163.35,road,completed,2024-10-14
977,IXD_BER,FC_BER1,SKU_0080,164,5.5,0.1,0.421,0.041,92.17,road,completed,2024-10-14
978,1DC_BCN,IXD_BCN,SKU_0038,843,7.0,0.129,0.284,0.035,377.66,road,completed,2024-10-14
979,RDC_IBE,IXD_MAD,SKU_0024,454,10.3,0.076,0.51,0.09,306.9,road,completed,2024-10-14
980,RDC_IBE,IXD_MAD,SKU_0131,831,9.5,0.096,0.107,0.036,198.61,road,completed,2024-10-14
981,1DC_BCN,IXD_BCN,SKU_0171,345,9.2,0.085,0.424,0.066,198.37,road,completed,2024-10-14
982,RDC_IBE,IXD_BCN,SKU_0065,71,8.2,0.076,0.774,0.044,63.47,road,completed,2024-10-14
983,RDC_IBE,IXD_MAD,SKU_0236,522,9.6,0.071,0.313,0.03,216.11,road,completed,2024-10-14
984,1DC_BCN,IXD_PAR,SKU_0162,324,12.2,0.108,0.213,0.089,132.84,rail,completed,2024-10-14
985,IXD_BER,FC_BER1,SKU_0250,569,1.8,0.073,0.157,0.089,181.51,road,completed,2024-10-14
986,IXD_BER,FC_BER1,SKU_0077,850,3.0,0.146,0.517,0.099,647.7,road,completed,2024-10-14
987,IXD_PAR,FC_PAR2,SKU_0057,670,2.9,0.033,0.234,0.054,215.07,road,completed,2024-10-14
988,1DC_MUC,IXD_PAR,SKU_0236,294,7.4,0.135,0.284,0.088,149.06,road,completed,2024-10-14
989,IXD_MAD,FC_MAD2,SKU_0137,498,2.0,0.079,0.518,0.051,322.7,road,completed,2024-10-14
990,IXD_BCN,FC_BCN1,SKU_0102,100,5.9,0.144,0.315,0.082,54.1,road,completed,2024-10-14
991,IXD_BCN,FC_BCN1,SKU_0239,326,5.4,0.127,0.519,0.021,217.44,road,completed,2024-10-14
992,IXD_BER,FC_BER1,SKU_0227,126,5.6,0.103,0.098,0.016,27.34,road,completed,2024-10-14
993,1DC_BCN,IXD_PAR,SKU_0152,487,9.5,0.138,0.668,0.076,429.53,road,completed,2024-10-14
994,RDC_FRA,IXD_BER,SKU_0165,139,7.6,0.108,0.246,0.015,51.29,road,completed,2024-10-14
995,IXD_BCN,FC_BCN1,SKU_0164,90,5.2,0.123,0.353,0.079,49.95,road,completed,2024-10-14
996,IXD_PAR,FC_MUN1,SKU_0157,30,3.4,0.122,0.691,0.089,27.06,road,completed,2024-10-14
997,1DC_MAD,IXD_MAD,SKU_0155,859,9.4,0.136,0.583,0.018,633.08,road,completed,2024-10-14
998,1DC_BCN,IXD_BCN,SKU_0171,273,9.6,0.034,0.662,0.053,204.48,road,completed,2024-10-14
999,RDC_IBE,IXD_MAD,SKU_0088,482,10.6,0.074,0.674,0.021,370.66,road,completed,2024-10-14
1000,RDC_IBE,IXD_MAD,SKU_0208,56,8.9,0.066,0.51,0.079,36.68,road,completed,2024-10-14
1001,IXD_BCN,FC_BCN1,SKU_0105,749,3.1,0.06,0.65,0.099,605.94,road,completed,2024-10-14
1002,IXD_BCN,FC_BCN2,SKU_0036,813,6.3,0.108,0.26,0.099,379.67,road,completed,2024-10-14
1003,1DC_MAD,IXD_MAD,SKU_0203,92,7.7,0.093,0.34,0.09,48.12,road,completed,2024-10-14
1004,1DC_BCN,IXD_PAR,SKU_0167,88,6.9,0.143,0.207,0.012,31.86,road,completed,2024-10-14
1005,IXD_PAR,FC_PAR2,SKU_0237,322,3.3,0.073,0.192,0.059,104.33,road,completed,2024-10-14
1006,RDC_IBE,IXD_MAD,SKU_0039,387,8.1,0.145,0.483,0.055,264.32,road,completed,2024-10-14
1007,1DC_CDG,IXD_PAR,SKU_0061,386,10.1,0.108,0.651,0.094,329.26,road,completed,2024-10-14
1008,1DC_CDG,IXD_PAR,SKU_0116,894,6.4,0.088,0.537,0.085,634.74,road,completed,2024-10-14
1009,1DC_BCN,IXD_BER,SKU_0162,621,9.8,0.062,0.357,0.072,304.91,road,completed,2024-10-14
1010,1DC_MAD,IXD_MAD,SKU_0076,361,11.5,0.12,0.261,0.069,162.45,road,completed,2024-10-14
1011,1DC_BCN,IXD_PAR,SKU_0200,43,6.5,0.128,0.38,0.058,24.34,road,completed,2024-10-14
1012,IXD_PAR,FC_PAR1,SKU_0171,550,3.7,0.037,0.149,0.05,129.8,road,completed,2024-10-14
1013,1DC_BCN,IXD_BER,SKU_0034,118,10.3,0.096,0.091,0.078,31.27,road,completed,2024-10-15
1014,RDC_FRA,IXD_PAR,SKU_0086,201,7.6,0.117,0.663,0.033,163.41,road,completed,2024-10-15
1015,IXD_PAR,FC_PAR1,SKU_0228,145,4.3,0.115,0.492,0.047,94.83,road,completed,2024-10-15
1016,IXD_PAR,FC_MUN1,SKU_0165,167,6.6,0.132,0.775,0.027,155.98,road,completed,2024-10-15
1017,RDC_FRA,IXD_BER,SKU_0186,303,9.6,0.065,0.676,0.054,240.89,road,completed,2024-10-15
1018,IXD_BCN,FC_BCN1,SKU_0043,359,1.7,0.072,0.252,0.083,146.11,road,completed,2024-10-15
1019,1DC_BCN,IXD_PAR,SKU_0087,235,9.3,0.113,0.474,0.051,149.93,road,completed,2024-10-15
1020,IXD_PAR,FC_PAR1,SKU_0134,653,6.8,0.108,0.612,0.091,529.58,road,completed,2024-10-15
1021,RDC_IBE,IXD_MAD,SKU_0230,360,7.9,0.132,0.701,0.03,310.68,road,completed,2024-10-15
1022,1DC_BCN,IXD_BCN,SKU_0246,206,7.0,0.108,0.53,0.011,133.69,road,completed,2024-10-15
1023,IXD_MAD,FC_MAD2,SKU_0126,133,4.5,0.056,0.408,0.011,63.17,road,completed,2024-10-15
1024,IXD_PAR,FC_MUN1,SKU_0187,363,4.6,0.04,0.562,0.066,242.48,road,completed,2024-10-15
1025,RDC_IBE,IXD_MAD,SKU_0009,771,9.2,0.067,0.525,0.029,478.79,road,completed,2024-10-15
1026,1DC_CDG,IXD_PAR,SKU_0248,68,9.4,0.095,0.53,0.06,46.58,road,completed,2024-10-15
1027,RDC_LYS,IXD_PAR,SKU_0092,875,10.6,0.034,0.091,0.019,126.0,road,completed,2024-10-15
1028,RDC_FRA,IXD_BER,SKU_0140,223,7.2,0.064,0.617,0.047,162.34,road,completed,2024-10-15
1029,IXD_PAR,FC_PAR2,SKU_0188,657,4.9,0.14,0.512,0.065,471.07,road,completed,2024-10-15
1030,IXD_PAR,FC_MUN1,SKU_0219,730,4.8,0.107,0.282,0.082,343.83,road,completed,2024-10-15
1031,1DC_MUC,IXD_PAR,SKU_0179,185,9.2,0.102,0.424,0.027,102.31,road,completed,2024-10-15
1032,IXD_PAR,FC_PAR2,SKU_0224,179,3.4,0.108,0.444,0.045,106.86,road,completed,2024-10-15
1033,IXD_BER,FC_BER1,SKU_0103,255,3.8,0.059,0.275,0.081,105.82,road,completed,2024-10-15
1034,RDC_IBE,IXD_BCN,SKU_0025,367,8.5,0.091,0.271,0.081,162.58,road,completed,2024-10-15
1035,1DC_BCN,IXD_PAR,SKU_0194,384,9.2,0.111,0.244,0.062,160.13,road,completed,2024-10-15
1036,IXD_BCN,FC_BCN2,SKU_0227,52,5.5,0.107,0.791,0.046,49.09,road,completed,2024-10-15
1037,RDC_IBE,IXD_BCN,SKU_0238,454,7.9,0.088,0.53,0.068,311.44,road,completed,2024-10-15
1038,1DC_CDG,IXD_PAR,SKU_0118,385,9.0,0.054,0.236,0.094,147.84,road,completed,2024-10-15
1039,RDC_FRA,IXD_BER,SKU_0211,598,7.2,0.056,0.276,0.064,236.81,road,completed,2024-10-15
1040,IXD_BER,FC_BER1,SKU_0028,362,3.7,0.115,0.714,0.086,331.23,road,completed,2024-10-15
1041,IXD_PAR,FC_PAR1,SKU_0103,57,3.2,0.071,0.37,0.047,27.82,road,completed,2024-10-15
1042,IXD_PAR,FC_PAR2,SKU_0022,191,3.5,0.112,0.223,0.093,81.75,road,completed,2024-10-15
1043,1DC_CDG,IXD_PAR,SKU_0080,411,11.8,0.088,0.485,0.045,254.0,road,completed,2024-10-15
1044,1DC_MAD,IXD_MAD,SKU_0096,708,9.6,0.127,0.532,0.03,487.81,road,completed,2024-10-15
1045,RDC_FRA,IXD_PAR,SKU_0193,366,10.3,0.107,0.543,0.065,261.69,road,completed,2024-10-15
1046,RDC_IBE,IXD_MAD,SKU_0195,771,9.8,0.109,0.366,0.072,421.74,road,completed,2024-10-16
1047,IXD_PAR,FC_PAR1,SKU_0135,467,4.7,0.13,0.738,0.028,418.43,road,completed,2024-10-16
1048,IXD_BCN,FC_BCN1,SKU_0017,564,4.6,0.104,0.238,0.02,204.17,road,completed,2024-10-16
1049,IXD_MAD,FC_MAD1,SKU_0193,637,4.4,0.09,0.764,0.017,554.83,road,completed,2024-10-16
1050,1DC_BCN,IXD_PAR,SKU_0183,136,7.2,0.097,0.397,0.096,80.24,road,completed,2024-10-16
1051,IXD_BCN,FC_BCN1,SKU_0193,298,6.0,0.039,0.098,0.083,65.56,road,completed,2024-10-16
1052,IXD_PAR,FC_PAR1,SKU_0169,827,4.6,0.088,0.177,0.017,233.21,road,completed,2024-10-16
1053,1DC_MAD,IXD_MAD,SKU_0229,474,9.0,0.067,0.272,0.017,168.74,road,completed,2024-10-16
1054,RDC_IBE,IXD_MAD,SKU_0135,716,7.1,0.126,0.474,0.08,486.88,road,completed,2024-10-16
1055,IXD_MAD,FC_MAD2,SKU_0008,593,6.5,0.044,0.607,0.041,410.36,road,completed,2024-10-16
1056,1DC_CDG,IXD_PAR,SKU_0233,109,4.5,0.034,0.284,0.088,44.25,road,completed,2024-10-16
1057,IXD_MAD,FC_MAD1,SKU_0103,57,2.5,0.13,0.14,0.088,20.41,road,completed,2024-10-16
1058,IXD_MAD,FC_MAD1,SKU_0067,703,2.9,0.126,0.53,0.091,525.14,road,completed,2024-10-16
1059,1DC_BCN,IXD_BER,SKU_0026,687,6.9,0.07,0.434,0.011,353.81,road,completed,2024-10-16
1060,IXD_BER,FC_BER1,SKU_0114,880,7.3,0.123,0.603,0.042,675.84,road,completed,2024-10-16
1061,1DC_BCN,IXD_PAR,SKU_0249,238,9.6,0.069,0.553,0.085,168.27,road,completed,2024-10-16
1062,IXD_BER,FC_BER1,SKU_0039,783,3.5,0.132,0.476,0.055,519.13,road,completed,2024-10-16
1063,IXD_PAR,FC_MUN1,SKU_0243,657,3.3,0.11,0.453,0.082,423.76,road,completed,2024-10-16
1064,IXD_PAR,FC_PAR1,SKU_0020,199,5.0,0.098,0.076,0.064,47.36,road,completed,2024-10-16
1065,IXD_MAD,FC_MAD2,SKU_0011,742,4.5,0.077,0.398,0.03,374.71,road,completed,2024-10-16
1066,IXD_MAD,FC_MAD1,SKU_0070,749,5.0,0.041,0.234,0.096,277.88,road,completed,2024-10-16
1067,RDC_FRA,IXD_PAR,SKU_0182,348,8.3,0.086,0.722,0.049,298.24,road,completed,2024-10-16
1068,IXD_PAR,FC_PAR1,SKU_0188,402,5.5,0.146,0.604,0.015,307.53,road,completed,2024-10-16
1069,IXD_BER,FC_BER1,SKU_0106,140,3.1,0.062,0.48,0.035,80.78,road,completed,2024-10-16
1070,IXD_MAD,FC_MAD2,SKU_0104,759,5.5,0.081,0.304,0.093,362.8,road,completed,2024-10-16
1071,IXD_BER,FC_BER1,SKU_0201,470,4.4,0.093,0.3,0.076,220.43,road,completed,2024-10-16
1072,IXD_PAR,FC_PAR1,SKU_0197,364,4.6,0.035,0.531,0.094,240.24,road,completed,2024-10-16
1073,1DC_MAD,IXD_MAD,SKU_0097,769,6.5,0.033,0.638,0.093,587.52,road,completed,2024-10-16
1074,1DC_BCN,IXD_BER,SKU_0162,400,7.9,0.125,0.264,0.022,164.4,road,completed,2024-10-16
1075,IXD_MAD,FC_MAD2,SKU_0137,224,1.0,0.084,0.443,0.071,133.95,road,completed,2024-10-16
1076,1DC_BCN,IXD_PAR,SKU_0120,94,7.2,0.136,0.066,0.036,22.37,road,completed,2024-10-16
1077,1DC_BCN,IXD_BER,SKU_0177,170,8.1,0.035,0.678,0.04,128.01,road,completed,2024-10-16
1078,IXD_PAR,FC_PAR2,SKU_0082,464,2.2,0.12,0.207,0.028,164.72,road,completed,2024-10-16
1079,RDC_IBE,IXD_BCN,SKU_0235,653,10.0,0.047,0.545,0.023,401.59,road,completed,2024-10-16
1080,1DC_MAD,IXD_MAD,SKU_0232,310,9.4,0.037,0.419,0.077,165.23,road,completed,2024-10-17
1081,RDC_IBE,IXD_MAD,SKU_0078,678,8.3,0.094,0.472,0.074,433.92,road,completed,2024-10-17
1082,IXD_MAD,FC_MAD2,SKU_0186,67,4.6,0.058,0.301,0.05,27.4,road,completed,2024-10-17
1083,IXD_MAD,FC_MAD2,SKU_0162,502,3.7,0.115,0.31,0.011,218.87,road,completed,2024-10-17
1084,RDC_IBE,IXD_MAD,SKU_0151,872,8.2,0.049,0.068,0.031,129.06,road,completed,2024-10-17
1085,1DC_BCN,IXD_PAR,SKU_0191,312,7.8,0.069,0.406,0.034,158.81,road,completed,2024-10-17
1086,IXD_BCN,FC_BCN1,SKU_0013,761,6.2,0.102,0.109,0.097,234.39,road,completed,2024-10-17
1087,RDC_IBE,IXD_MAD,SKU_0138,157,7.6,0.054,0.787,0.062,141.77,road,completed,2024-10-17
1088,RDC_LYS,IXD_PAR,SKU_0140,880,9.5,0.057,0.229,0.011,261.36,road,completed,2024-10-17
1089,1DC_BCN,IXD_BCN,SKU_0241,275,9.8,0.097,0.673,0.093,237.32,road,completed,2024-10-17
1090,1DC_BCN,IXD_PAR,SKU_0242,739,7.5,0.143,0.263,0.071,352.5,road,completed,2024-10-17
1091,IXD_BCN,FC_BCN2,SKU_0227,393,4.7,0.137,0.365,0.092,233.44,road,completed,2024-10-17
1092,1DC_MUC,IXD_PAR,SKU_0130,133,8.4,0.114,0.507,0.036,87.38,road,completed,2024-10-17
1093,1DC_MAD,IXD_MAD,SKU_0043,261,8.3,0.038,0.515,0.077,164.43,road,completed,2024-10-17
1094,1DC_MUC,IXD_PAR,SKU_0165,685,8.8,0.125,0.797,0.06,672.67,road,completed,2024-10-17
1095,1DC_BCN,IXD_BCN,SKU_0124,182,8.9,0.058,0.595,0.023,123.03,road,completed,2024-10-17
1096,IXD_PAR,FC_MUN1,SKU_0190,470,1.3,0.041,0.718,0.038,374.59,road,completed,2024-10-17
1097,RDC_IBE,IXD_BCN,SKU_0131,568,8.2,0.054,0.621,0.034,402.71,road,completed,2024-10-17
1098,IXD_MAD,FC_MAD1,SKU_0064,517,3.7,0.121,0.119,0.055,152.51,road,completed,2024-10-17
1099,IXD_PAR,FC_PAR2,SKU_0122,786,5.1,0.09,0.166,0.063,250.73,road,completed,2024-10-17
1100,1DC_MAD,IXD_MAD,SKU_0015,637,10.0,0.038,0.7,0.011,477.11,road,completed,2024-10-17
1101,IXD_MAD,FC_MAD2,SKU_0197,611,4.6,0.114,0.181,0.096,238.9,road,completed,2024-10-17
1102,RDC_LYS,IXD_PAR,SKU_0008,705,8.5,0.132,0.158,0.014,214.32,road,completed,2024-10-17
1103,1DC_BCN,IXD_BER,SKU_0028,77,7.6,0.14,0.622,0.048,62.37,road,completed,2024-10-18
1104,IXD_PAR,FC_PAR1,SKU_0230,87,5.6,0.124,0.641,0.085,73.95,road,completed,2024-10-18
1105,RDC_FRA,IXD_BER,SKU_0177,500,7.9,0.141,0.525,0.049,357.5,road,completed,2024-10-18
1106,IXD_MAD,FC_MAD1,SKU_0033,761,4.9,0.122,0.419,0.081,473.34,road,completed,2024-10-18
1107,1DC_BCN,IXD_BCN,SKU_0243,115,7.6,0.113,0.718,0.016,97.41,road,completed,2024-10-18
1108,1DC_BCN,IXD_BCN,SKU_0089,626,7.8,0.076,0.123,0.053,157.75,road,completed,2024-10-18
1109,IXD_MAD,FC_MAD1,SKU_0230,141,3.2,0.068,0.164,0.081,44.13,road,completed,2024-10-18
1110,1DC_BCN,IXD_BCN,SKU_0080,643,11.5,0.129,0.256,0.061,286.78,road,completed,2024-10-18
1111,RDC_LYS,IXD_PAR,SKU_0130,327,6.6,0.107,0.49,0.04,208.3,road,completed,2024-10-18
1112,IXD_BCN,FC_BCN2,SKU_0192,34,4.7,0.036,0.262,0.029,11.12,road,completed,2024-10-18
1113,IXD_BCN,FC_BCN1,SKU_0144,576,3.6,0.129,0.299,0.021,258.62,road,completed,2024-10-18
1114,RDC_IBE,IXD_MAD,SKU_0043,786,7.4,0.044,0.223,0.027,231.08,road,completed,2024-10-18
1115,RDC_IBE,IXD_BCN,SKU_0175,95,8.3,0.037,0.41,0.053,47.5,road,completed,2024-10-18
1116,1DC_BCN,IXD_BCN,SKU_0062,865,8.9,0.054,0.654,0.087,687.68,road,completed,2024-10-18
1117,RDC_FRA,IXD_BER,SKU_0120,337,10.3,0.11,0.606,0.085,269.94,road,completed,2024-10-18
1118,IXD_PAR,FC_PAR2,SKU_0230,74,6.8,0.135,0.448,0.025,44.99,road,completed,2024-10-18
1119,1DC_BCN,IXD_BER,SKU_0068,118,6.3,0.076,0.284,0.041,47.32,road,completed,2024-10-18
1120,1DC_CDG,IXD_PAR,SKU_0208,750,7.4,0.116,0.536,0.055,530.25,road,completed,2024-10-18
1121,IXD_MAD,FC_MAD1,SKU_0212,374,7.1,0.11,0.389,0.036,200.09,road,completed,2024-10-18
1122,IXD_BER,FC_BER1,SKU_0186,258,4.4,0.063,0.062,0.091,55.73,road,completed,2024-10-18
1123,IXD_BCN,FC_BCN1,SKU_0141,816,5.0,0.04,0.139,0.07,203.18,road,completed,2024-10-18
1124,RDC_LYS,IXD_PAR,SKU_0088,23,9.5,0.102,0.321,0.085,11.68,road,completed,2024-10-18
1125,IXD_BCN,FC_BCN1,SKU_0157,84,2.7,0.146,0.541,0.079,64.34,road,completed,2024-10-18
1126,IXD_MAD,FC_MAD2,SKU_0240,220,4.0,0.128,0.676,0.088,196.24,road,completed,2024-10-18
1127,IXD_BER,FC_BER1,SKU_0087,432,4.6,0.123,0.306,0.069,215.14,road,completed,2024-10-18
1128,RDC_IBE,IXD_MAD,SKU_0003,673,7.1,0.095,0.273,0.055,284.68,road,completed,2024-10-18
1129,IXD_MAD,FC_MAD1,SKU_0153,398,3.7,0.038,0.694,0.096,329.54,road,completed,2024-10-18
1130,IXD_PAR,FC_PAR1,SKU_0084,97,1.8,0.135,0.496,0.033,64.41,road,completed,2024-10-18
1131,RDC_IBE,IXD_BCN,SKU_0012,137,7.8,0.118,0.08,0.051,34.11,road,completed,2024-10-18
1132,IXD_MAD,FC_MAD2,SKU_0005,25,2.5,0.039,0.566,0.048,16.32,road,completed,2024-10-18
1133,RDC_IBE,IXD_BCN,SKU_0189,51,9.0,0.097,0.653,0.03,39.78,road,completed,2024-10-18
1134,IXD_BCN,FC_BCN2,SKU_0207,267,3.3,0.098,0.202,0.019,85.17,road,completed,2024-10-18
1135,RDC_LYS,IXD_PAR,SKU_0167,799,10.4,0.059,0.512,0.052,497.78,road,completed,2024-10-18
1136,1DC_MUC,IXD_PAR,SKU_0027,526,9.3,0.148,0.669,0.044,452.89,road,completed,2024-10-18
1137,RDC_IBE,IXD_MAD,SKU_0066,43,8.4,0.138,0.531,0.014,29.37,road,completed,2024-10-18
1138,IXD_MAD,FC_MAD1,SKU_0147,222,1.6,0.133,0.113,0.031,61.49,road,completed,2024-10-18
1139,RDC_IBE,IXD_BCN,SKU_0048,168,8.6,0.097,0.765,0.034,150.53,road,completed,2024-10-18
1140,IXD_PAR,FC_MUN1,SKU_0166,519,5.8,0.061,0.152,0.031,126.64,road,completed,2024-10-19
1141,1DC_BCN,IXD_BCN,SKU_0182,874,8.3,0.049,0.375,0.026,393.3,road,completed,2024-10-19
1142,RDC_LYS,IXD_PAR,SKU_0224,565,8.2,0.077,0.224,0.09,220.92,road,completed,2024-10-19
1143,IXD_PAR,FC_PAR1,SKU_0126,499,2.8,0.108,0.747,0.054,453.59,road,completed,2024-10-19
1144,RDC_FRA,IXD_BER,SKU_0159,707,9.0,0.072,0.672,0.085,586.1,road,completed,2024-10-19
1145,IXD_PAR,FC_PAR2,SKU_0002,829,3.3,0.06,0.316,0.074,373.05,road,completed,2024-10-19
1146,RDC_IBE,IXD_MAD,SKU_0075,244,8.5,0.043,0.728,0.061,203.01,road,completed,2024-10-19
1147,IXD_MAD,FC_MAD1,SKU_0133,501,5.2,0.065,0.215,0.071,175.85,road,completed,2024-10-19
1148,1DC_MAD,IXD_MAD,SKU_0250,289,8.3,0.103,0.22,0.012,96.82,road,completed,2024-10-19
1149,RDC_IBE,IXD_BCN,SKU_0057,641,8.3,0.041,0.137,0.037,137.81,road,completed,2024-10-19
1150,IXD_PAR,FC_MUN1,SKU_0096,604,1.4,0.05,0.689,0.092,501.92,road,completed,2024-10-19
1151,IXD_PAR,FC_PAR1,SKU_0190,773,4.5,0.143,0.226,0.015,296.83,road,completed,2024-10-19
