rep_id,fc_node,ixd_node,dc_node,sku_id,event_date,push_qty_ordered,push_trigger,push_idle_days,push_stockout,push_total_cost_eur,pull_qty_ordered,pull_trigger,pull_idle_days,pull_stockout,pull_total_cost_eur,transit_hrs,cost_per_unit_eur
1331,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0200,2024-10-04,239,forecast,7.1,False,83.89,114,reorder_point,1.1,False,40.01,11.2,0.351
1332,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0112,2024-10-04,13,forecast,3.5,True,3.99,11,reorder_point,2.5,False,3.38,10.6,0.307
1333,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0207,2024-10-04,86,forecast,11.7,False,52.98,41,reorder_point,1.5,False,25.26,9.4,0.616
1334,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0140,2024-10-04,13,forecast,4.1,False,12.58,12,reorder_point,0.8,False,11.62,9.1,0.968
1335,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0028,2024-10-04,237,forecast,10.7,False,77.97,115,reorder_point,0.6,False,37.84,8.5,0.329
1336,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0021,2024-10-04,88,forecast,11.9,False,26.31,53,reorder_point,2.9,False,15.85,10.5,0.299
1337,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0103,2024-10-04,56,forecast,10.7,True,29.46,48,reorder_point,1.0,False,25.25,6.8,0.526
1338,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0153,2024-10-04,159,forecast,3.3,False,154.55,108,reorder_point,1.0,False,104.98,8.2,0.972
1339,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0052,2024-10-04,197,forecast,4.7,False,49.05,141,reorder_point,2.8,False,35.11,10.0,0.249
1340,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0091,2024-10-04,195,forecast,8.8,False,210.6,133,reorder_point,1.7,True,143.64,7.3,1.08
1341,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0104,2024-10-04,176,forecast,4.1,False,103.14,130,reorder_point,0.6,False,76.18,10.0,0.586
1342,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0120,2024-10-04,54,forecast,5.8,True,56.21,49,reorder_point,2.0,False,51.01,9.8,1.041
1343,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0184,2024-10-04,192,forecast,10.7,False,80.06,133,reorder_point,1.9,False,55.46,7.1,0.417
1344,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0045,2024-10-04,136,forecast,9.7,False,125.39,137,reorder_point,1.2,False,126.31,6.0,0.922
1345,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0238,2024-10-04,230,forecast,11.6,False,50.6,125,reorder_point,1.1,False,27.5,6.6,0.22
1346,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0107,2024-10-04,64,forecast,9.1,False,20.22,46,reorder_point,1.5,False,14.54,8.9,0.316
1347,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0074,2024-10-04,23,forecast,8.3,False,18.15,11,reorder_point,2.6,False,8.68,7.4,0.789
1348,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0132,2024-10-04,76,forecast,9.5,False,8.74,52,reorder_point,3.0,False,5.98,9.0,0.115
1349,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0183,2024-10-04,22,forecast,5.9,False,12.34,13,reorder_point,2.9,False,7.29,8.6,0.561
1350,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0232,2024-10-04,19,forecast,4.9,False,2.41,10,reorder_point,0.9,False,1.27,9.1,0.127
1351,FC_PAR2,IXD_PAR,1DC_CDG,SKU_0218,2024-10-04,87,forecast,13.3,False,60.46,51,reorder_point,1.1,False,35.45,8.5,0.695
1352,FC_PAR2,IXD_PAR,1DC_CDG,SKU_0227,2024-10-04,239,forecast,9.4,False,29.16,140,reorder_point,0.7,False,17.08,6.2,0.122
1353,FC_BER1,IXD_BER,1DC_MUC,SKU_0161,2024-10-04,195,forecast,6.2,False,70.2,109,reorder_point,2.6,False,39.24,6.8,0.36
1354,FC_BER1,IXD_BER,1DC_MUC,SKU_0137,2024-10-04,55,forecast,11.3,False,56.48,52,reorder_point,1.4,False,53.4,8.0,1.027
1355,FC_BER1,IXD_BER,1DC_MUC,SKU_0147,2024-10-04,238,forecast,13.7,False,123.52,141,reorder_point,1.8,False,73.18,10.7,0.519
1356,FC_BER1,IXD_BER,1DC_MUC,SKU_0082,2024-10-04,68,forecast,4.0,False,47.33,51,reorder_point,1.5,False,35.5,8.9,0.696
1357,FC_BER1,IXD_BER,1DC_MUC,SKU_0024,2024-10-04,214,forecast,10.3,False,164.78,126,reorder_point,1.7,False,97.02,8.4,0.77
1358,FC_BER1,IXD_BER,1DC_MUC,SKU_0144,2024-10-04,229,forecast,4.7,False,217.09,122,reorder_point,2.9,False,115.66,9.6,0.948
1359,FC_MUN1,IXD_BCN,1DC_CDG,SKU_0151,2024-10-04,63,forecast,10.8,False,63.0,51,reorder_point,2.5,False,51.0,8.2,1.0
1360,FC_MUN1,IXD_BCN,1DC_CDG,SKU_0165,2024-10-04,15,forecast,8.4,False,12.34,13,reorder_point,1.9,False,10.7,8.9,0.823
1361,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0028,2024-10-05,216,forecast,8.1,False,152.28,136,reorder_point,2.2,False,95.88,8.4,0.705
1362,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0108,2024-10-05,77,forecast,6.1,False,54.82,45,reorder_point,1.1,False,32.04,9.0,0.712
1363,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0007,2024-10-05,16,forecast,8.6,False,16.53,12,reorder_point,0.9,False,12.4,7.7,1.033
1364,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0149,2024-10-05,80,forecast,12.1,False,53.92,47,reorder_point,0.8,False,31.68,9.2,0.674
1365,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0200,2024-10-05,155,forecast,8.9,False,89.9,126,reorder_point,2.0,False,73.08,9.4,0.58
1366,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0193,2024-10-05,70,forecast,9.6,True,12.18,40,reorder_point,2.6,False,6.96,9.6,0.174
1367,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0213,2024-10-05,14,forecast,12.9,False,12.89,11,reorder_point,2.2,False,10.13,7.8,0.921
1368,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0053,2024-10-05,209,forecast,4.2,False,225.93,133,reorder_point,2.7,False,143.77,7.7,1.081
1369,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0012,2024-10-05,86,forecast,6.5,False,90.82,45,reorder_point,2.4,False,47.52,9.9,1.056
1370,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0193,2024-10-05,61,forecast,4.6,False,17.87,41,reorder_point,1.3,True,12.01,7.6,0.293
1371,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0075,2024-10-05,60,forecast,11.7,False,9.9,51,reorder_point,1.7,False,8.42,11.8,0.165
1372,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0133,2024-10-05,54,forecast,5.8,False,57.02,50,reorder_point,2.1,False,52.8,6.0,1.056
1373,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0001,2024-10-05,225,forecast,8.1,False,199.57,111,reorder_point,0.7,False,98.46,2.6,0.887
1374,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0215,2024-10-05,62,forecast,5.0,False,47.31,45,reorder_point,1.2,False,34.34,7.9,0.763
1375,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0159,2024-10-05,82,forecast,5.7,False,33.78,45,reorder_point,2.0,False,18.54,10.1,0.412
1376,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0229,2024-10-05,225,forecast,6.6,False,50.4,143,reorder_point,2.5,False,32.03,7.8,0.224
1377,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0035,2024-10-05,210,forecast,10.5,True,166.95,132,reorder_point,1.7,False,104.94,7.9,0.795
1378,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0090,2024-10-05,54,forecast,8.2,False,46.06,50,reorder_point,1.1,False,42.65,6.8,0.853
1379,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0143,2024-10-05,21,forecast,5.3,False,9.91,12,reorder_point,2.3,False,5.66,7.1,0.472
1380,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0098,2024-10-05,69,forecast,3.5,False,43.47,49,reorder_point,1.3,False,30.87,8.4,0.63
1381,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0149,2024-10-05,59,forecast,3.5,False,42.07,53,reorder_point,2.2,False,37.79,11.4,0.713
1382,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0106,2024-10-05,51,forecast,11.7,False,26.72,40,reorder_point,2.5,False,20.96,6.5,0.524
1383,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0094,2024-10-05,69,forecast,7.9,False,20.15,40,reorder_point,1.6,False,11.68,9.0,0.292
1384,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0130,2024-10-05,82,forecast,3.3,False,80.03,52,reorder_point,1.4,False,50.75,3.9,0.976
1385,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0201,2024-10-05,54,forecast,10.0,False,24.14,45,reorder_point,1.2,False,20.12,6.9,0.447
1386,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0237,2024-10-05,13,forecast,10.6,False,5.12,11,reorder_point,1.0,False,4.33,6.7,0.394
1387,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0247,2024-10-05,227,forecast,10.6,False,62.88,122,reorder_point,2.4,False,33.79,7.9,0.277
1388,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0182,2024-10-05,89,forecast,4.0,False,79.83,51,reorder_point,2.5,False,45.75,9.0,0.897
1389,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0164,2024-10-05,17,forecast,3.7,False,13.79,14,reorder_point,0.5,False,11.35,6.7,0.811
1390,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0144,2024-10-05,145,forecast,12.6,False,128.47,129,reorder_point,2.9,False,114.29,8.3,0.886
1391,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0004,2024-10-05,87,forecast,6.0,False,21.49,50,reorder_point,2.5,False,12.35,7.3,0.247
1392,FC_BER1,IXD_BER,1DC_MAD,SKU_0014,2024-10-05,57,forecast,5.8,False,45.37,52,reorder_point,1.4,False,41.39,7.1,0.796
1393,FC_BER1,IXD_BER,1DC_MAD,SKU_0187,2024-10-05,65,forecast,11.3,True,39.91,47,reorder_point,2.9,False,28.86,7.5,0.614
1394,FC_BER1,IXD_BER,1DC_MAD,SKU_0080,2024-10-05,14,forecast,10.4,False,12.56,11,reorder_point,1.3,False,9.87,9.5,0.897
1395,FC_MUN1,IXD_PAR,1DC_MAD,SKU_0174,2024-10-05,23,forecast,5.8,False,4.07,11,reorder_point,1.7,False,1.95,10.9,0.177
1396,FC_MUN1,IXD_PAR,1DC_MAD,SKU_0036,2024-10-05,234,forecast,4.7,False,195.62,124,reorder_point,2.4,False,103.66,6.0,0.836
1397,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0175,2024-10-06,233,forecast,11.1,False,173.59,124,reorder_point,2.8,False,92.38,9.2,0.745
1398,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0174,2024-10-06,21,forecast,8.4,True,5.67,13,reorder_point,1.9,False,3.51,11.1,0.27
1399,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0019,2024-10-06,85,forecast,6.9,True,78.8,47,reorder_point,2.5,False,43.57,9.5,0.927
1400,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0066,2024-10-06,62,forecast,10.0,True,50.78,48,reorder_point,2.5,False,39.31,4.0,0.819
1401,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0129,2024-10-06,83,forecast,5.9,False,66.4,44,reorder_point,1.1,False,35.2,12.5,0.8
1402,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0190,2024-10-06,53,forecast,3.8,False,8.85,46,reorder_point,1.8,False,7.68,9.4,0.167
1403,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0109,2024-10-06,63,forecast,4.9,False,19.53,52,reorder_point,2.9,False,16.12,5.5,0.31
1404,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0137,2024-10-06,85,forecast,10.6,False,17.59,48,reorder_point,1.6,False,9.94,10.0,0.207
1405,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0165,2024-10-06,20,forecast,11.3,False,12.04,13,reorder_point,1.1,False,7.83,9.7,0.602
1406,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0170,2024-10-06,159,forecast,8.9,False,99.85,130,reorder_point,1.9,False,81.64,10.1,0.628
1407,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0199,2024-10-06,55,forecast,12.8,False,31.84,41,reorder_point,3.0,False,23.74,7.7,0.579
1408,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0071,2024-10-06,222,forecast,10.5,False,241.09,116,reorder_point,2.5,False,125.98,8.0,1.086
1409,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0192,2024-10-06,88,forecast,10.8,False,54.65,42,reorder_point,1.0,False,26.08,8.8,0.621
1410,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0061,2024-10-06,193,forecast,4.1,False,94.96,143,reorder_point,2.1,False,70.36,10.4,0.492
1411,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0210,2024-10-06,55,forecast,12.7,False,17.16,42,reorder_point,2.7,False,13.1,8.0,0.312
1412,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0038,2024-10-06,145,forecast,12.0,True,114.84,116,reorder_point,2.7,True,91.87,6.3,0.792
1413,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0099,2024-10-06,18,forecast,7.2,True,13.99,10,reorder_point,2.6,False,7.77,11.2,0.777
1414,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0184,2024-10-06,173,forecast,3.1,False,67.3,118,reorder_point,1.4,False,45.9,5.5,0.389
1415,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0061,2024-10-06,228,forecast,6.2,False,85.73,116,reorder_point,2.9,False,43.62,8.6,0.376
1416,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0201,2024-10-06,79,forecast,12.4,False,54.43,43,reorder_point,1.3,False,29.63,5.3,0.689
1417,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0214,2024-10-06,20,forecast,4.1,True,2.08,13,reorder_point,3.0,False,1.35,8.5,0.104
1418,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0210,2024-10-06,82,forecast,13.4,False,9.84,48,reorder_point,1.6,False,5.76,4.5,0.12
1419,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0177,2024-10-06,13,forecast,7.8,False,6.12,12,reorder_point,1.2,False,5.65,10.0,0.471
1420,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0223,2024-10-06,53,forecast,4.0,False,48.12,53,reorder_point,1.1,False,48.12,7.5,0.908
1421,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0139,2024-10-06,62,forecast,7.4,False,28.95,52,reorder_point,1.2,False,24.28,10.9,0.467
1422,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0050,2024-10-06,178,forecast,9.0,False,128.52,113,reorder_point,1.8,False,81.59,9.1,0.722
1423,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0041,2024-10-06,173,forecast,8.1,True,98.96,116,reorder_point,1.6,False,66.35,10.4,0.572
1424,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0175,2024-10-06,203,forecast,8.3,False,57.04,121,reorder_point,1.4,False,34.0,7.1,0.281
1425,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0117,2024-10-06,22,forecast,9.3,False,21.58,10,reorder_point,2.0,False,9.81,9.4,0.981
1426,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0196,2024-10-06,238,forecast,8.0,False,114.24,126,reorder_point,1.9,False,60.48,8.2,0.48
1427,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0078,2024-10-06,23,forecast,9.1,True,12.9,14,reorder_point,2.7,False,7.85,8.9,0.561
1428,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0086,2024-10-06,18,forecast,13.7,False,15.26,12,reorder_point,1.2,False,10.18,9.0,0.848
1429,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0125,2024-10-06,61,forecast,9.6,False,43.25,41,reorder_point,2.2,False,29.07,7.1,0.709
1430,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0241,2024-10-06,14,forecast,5.9,False,2.44,12,reorder_point,1.7,False,2.09,8.0,0.174
1431,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0014,2024-10-06,82,forecast,12.7,False,36.65,44,reorder_point,2.3,False,19.67,10.8,0.447
1432,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0076,2024-10-06,172,forecast,12.2,True,116.62,123,reorder_point,1.8,True,83.39,11.0,0.678
1433,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0033,2024-10-06,22,forecast,7.0,False,22.55,13,reorder_point,0.5,False,13.32,10.2,1.025
1434,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0231,2024-10-06,16,forecast,6.0,True,15.44,11,reorder_point,2.6,False,10.62,9.2,0.965
1435,FC_BER1,IXD_BER,1DC_BCN,SKU_0042,2024-10-06,23,forecast,9.7,False,23.28,13,reorder_point,1.2,False,13.16,5.9,1.012
1436,FC_BER1,IXD_BER,1DC_BCN,SKU_0133,2024-10-06,56,forecast,10.6,False,27.38,43,reorder_point,0.8,False,21.03,8.7,0.489
1437,FC_BER1,IXD_BER,1DC_BCN,SKU_0240,2024-10-06,19,forecast,13.2,False,16.21,10,reorder_point,0.7,False,8.53,10.9,0.853
1438,FC_BER1,IXD_BER,1DC_BCN,SKU_0016,2024-10-06,53,forecast,9.3,False,11.08,48,reorder_point,2.6,False,10.03,7.6,0.209
1439,FC_BER1,IXD_BER,1DC_BCN,SKU_0209,2024-10-06,76,forecast,6.5,False,41.12,50,reorder_point,0.6,False,27.05,11.9,0.541
1440,FC_BER1,IXD_BER,1DC_BCN,SKU_0211,2024-10-06,72,forecast,5.2,True,8.28,41,reorder_point,1.6,False,4.71,7.3,0.115
1441,FC_MUN1,IXD_BER,1DC_CDG,SKU_0213,2024-10-06,23,forecast,4.0,False,5.54,13,reorder_point,1.9,False,3.13,7.6,0.241
1442,FC_MUN1,IXD_BER,1DC_CDG,SKU_0146,2024-10-06,188,forecast,7.5,False,130.66,115,reorder_point,2.6,False,79.92,11.7,0.695
1443,FC_MUN1,IXD_BER,1DC_CDG,SKU_0072,2024-10-06,88,forecast,11.4,False,50.51,50,reorder_point,2.9,False,28.7,7.5,0.574
1444,FC_MUN1,IXD_BER,1DC_CDG,SKU_0207,2024-10-06,62,forecast,8.9,False,26.78,50,reorder_point,2.4,True,21.6,8.4,0.432
1445,FC_MUN1,IXD_BER,1DC_CDG,SKU_0040,2024-10-06,169,forecast,9.2,False,149.4,115,reorder_point,1.0,False,101.66,7.1,0.884
1446,FC_MUN1,IXD_BER,1DC_CDG,SKU_0187,2024-10-06,64,forecast,5.8,False,33.34,51,reorder_point,1.3,False,26.57,13.1,0.521
1447,FC_MUN1,IXD_BER,1DC_CDG,SKU_0016,2024-10-06,65,forecast,6.0,False,71.24,41,reorder_point,1.6,False,44.94,3.3,1.096
1448,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0239,2024-10-07,19,forecast,5.1,False,20.54,11,reorder_point,2.5,False,11.89,6.9,1.081
1449,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0233,2024-10-07,20,forecast,12.3,False,7.54,11,reorder_point,0.6,False,4.15,6.7,0.377
1450,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0013,2024-10-07,65,forecast,7.9,False,43.23,41,reorder_point,2.9,False,27.27,9.2,0.665
1451,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0187,2024-10-07,82,forecast,9.5,False,68.14,44,reorder_point,2.4,False,36.56,5.7,0.831
1452,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0154,2024-10-07,142,forecast,5.6,False,69.3,143,reorder_point,1.7,False,69.78,8.6,0.488
1453,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0154,2024-10-07,238,forecast,3.2,False,63.78,118,reorder_point,2.9,False,31.62,11.1,0.268
1454,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0007,2024-10-07,17,forecast,9.8,False,17.68,11,reorder_point,2.8,False,11.44,9.4,1.04
1455,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0175,2024-10-07,151,forecast,3.0,False,146.77,112,reorder_point,1.6,False,108.86,9.1,0.972
1456,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0016,2024-10-07,49,forecast,12.5,False,21.41,49,reorder_point,0.6,False,21.41,6.3,0.437
1457,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0221,2024-10-07,20,forecast,5.0,False,14.36,14,reorder_point,2.1,False,10.05,8.3,0.718
1458,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0009,2024-10-07,17,forecast,3.5,False,3.89,11,reorder_point,1.6,False,2.52,11.0,0.229
1459,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0141,2024-10-07,51,forecast,6.9,False,7.55,49,reorder_point,2.1,False,7.25,6.8,0.148
1460,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0101,2024-10-07,16,forecast,10.5,False,15.95,11,reorder_point,2.3,False,10.97,5.6,0.997
1461,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0031,2024-10-07,49,forecast,6.8,False,8.04,52,reorder_point,1.6,False,8.53,7.5,0.164
1462,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0139,2024-10-07,61,forecast,9.7,False,43.74,43,reorder_point,2.1,False,30.83,5.6,0.717
1463,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0045,2024-10-07,235,forecast,7.0,False,40.19,116,reorder_point,1.4,False,19.84,9.5,0.171
1464,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0016,2024-10-07,66,forecast,8.4,False,68.84,40,reorder_point,0.5,False,41.72,9.9,1.043
1465,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0141,2024-10-07,51,forecast,9.0,False,18.72,46,reorder_point,0.6,False,16.88,8.6,0.367
1466,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0175,2024-10-07,145,forecast,12.8,False,115.86,114,reorder_point,2.6,False,91.09,10.6,0.799
1467,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0096,2024-10-07,225,forecast,3.2,False,58.73,124,reorder_point,2.4,False,32.36,8.4,0.261
1468,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0090,2024-10-07,83,forecast,3.8,False,23.57,45,reorder_point,1.1,False,12.78,8.7,0.284
1469,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0028,2024-10-07,181,forecast,5.8,False,58.1,130,reorder_point,2.2,False,41.73,8.7,0.321
1470,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0085,2024-10-07,22,forecast,3.8,False,11.48,10,reorder_point,0.6,False,5.22,7.3,0.522
1471,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0174,2024-10-07,13,forecast,5.7,False,12.82,14,reorder_point,1.9,False,13.8,8.5,0.986
1472,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0030,2024-10-07,141,forecast,7.3,False,109.7,112,reorder_point,2.8,False,87.14,8.8,0.778
1473,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0194,2024-10-07,226,forecast,9.2,False,189.16,127,reorder_point,1.3,False,106.3,8.9,0.837
1474,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0198,2024-10-07,177,forecast,4.8,True,173.81,142,reorder_point,1.1,False,139.44,9.5,0.982
1475,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0205,2024-10-07,132,forecast,10.6,False,104.94,120,reorder_point,1.0,False,95.4,12.3,0.795
1476,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0033,2024-10-07,13,forecast,7.9,False,8.46,12,reorder_point,0.9,False,7.81,8.1,0.651
1477,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0111,2024-10-07,207,forecast,4.9,False,46.37,129,reorder_point,2.2,False,28.9,10.3,0.224
1478,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0147,2024-10-07,230,forecast,11.0,False,138.69,128,reorder_point,1.6,False,77.18,7.3,0.603
1479,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0055,2024-10-07,18,forecast,6.7,False,4.81,13,reorder_point,2.7,False,3.47,3.8,0.267
1480,FC_BER1,IXD_BER,1DC_MAD,SKU_0143,2024-10-07,18,forecast,10.8,False,15.59,13,reorder_point,2.8,False,11.26,9.6,0.866
1481,FC_BER1,IXD_BER,1DC_MAD,SKU_0180,2024-10-07,197,forecast,5.4,False,178.09,121,reorder_point,2.9,False,109.38,5.1,0.904
1482,FC_BER1,IXD_BER,1DC_MAD,SKU_0071,2024-10-07,167,forecast,12.7,False,137.27,131,reorder_point,3.0,False,107.68,6.6,0.822
1483,FC_BER1,IXD_BER,1DC_MAD,SKU_0123,2024-10-07,149,forecast,3.6,False,113.54,130,reorder_point,1.8,False,99.06,9.2,0.762
1484,FC_BER1,IXD_BER,1DC_MAD,SKU_0040,2024-10-07,138,forecast,4.0,False,141.45,143,reorder_point,2.1,False,146.57,7.4,1.025
1485,FC_MUN1,IXD_BCN,1DC_MAD,SKU_0250,2024-10-07,23,forecast,7.0,False,3.13,11,reorder_point,0.5,False,1.5,8.3,0.136
1486,FC_MUN1,IXD_BCN,1DC_MAD,SKU_0054,2024-10-07,89,forecast,6.0,False,47.97,42,reorder_point,2.6,False,22.64,8.3,0.539
1487,FC_MUN1,IXD_BCN,1DC_MAD,SKU_0092,2024-10-07,83,forecast,4.4,False,16.1,43,reorder_point,2.3,False,8.34,8.7,0.194
1488,FC_MUN1,IXD_BCN,1DC_MAD,SKU_0086,2024-10-07,22,forecast,7.5,False,17.93,10,reorder_point,3.0,False,8.15,7.6,0.815
1489,FC_MUN1,IXD_BCN,1DC_MAD,SKU_0153,2024-10-07,156,forecast,12.1,False,26.68,120,reorder_point,2.8,False,20.52,7.6,0.171
1490,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0167,2024-10-08,56,forecast,9.6,False,31.92,52,reorder_point,2.2,False,29.64,8.3,0.57
1491,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0097,2024-10-08,22,forecast,3.4,False,7.66,12,reorder_point,2.9,False,4.18,8.9,0.348
1492,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0139,2024-10-08,82,forecast,3.7,False,24.85,42,reorder_point,1.9,False,12.73,8.3,0.303
1493,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0031,2024-10-08,66,forecast,3.2,True,32.54,45,reorder_point,2.7,False,22.18,4.4,0.493
1494,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0245,2024-10-08,80,forecast,12.8,False,48.96,49,reorder_point,2.8,False,29.99,10.9,0.612
1495,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0101,2024-10-08,17,forecast,3.7,False,8.36,13,reorder_point,2.5,False,6.4,13.0,0.492
1496,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0051,2024-10-08,77,forecast,9.7,False,57.52,43,reorder_point,1.5,True,32.12,9.6,0.747
1497,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0097,2024-10-08,15,forecast,5.1,False,5.34,12,reorder_point,1.6,False,4.27,12.5,0.356
